(Ax,Ay),(Bx,By)
(82,490,0, 0)
(653,103,0, 0)
(518,144,1, 0)
(487,40,0, 0)
(488,579,0, 0)
(454,250,0, 0)
(555,378,1, 0)
(483,497,0, 0)
(619,148,0, 0)
(728,558,0, 0)
(110,334,0, 0)
(219,200,0, 0)
(34,496,0, 0)
(152,180,0, 0)
(386,41,0, 0)
(513,481,0, 0)
(588,174,0, 0)
(87,133,0, 0)
(455,464,0, 0)
(68,180,0, 0)
(602,64,0, 0)
(240,514,0, 0)
(737,439,0, 0)
(398,66,0, 0)
(25,544,0, 0)
(462,32,0, 0)
(113,86,0, 0)
(490,547,0, 0)
(182,215,0, 0)
(467,570,0, 0)
(720,265,0, 0)
(178,499,0, 0)
(461,115,0, 0)
(78,311,0, 0)
(315,428,0, 0)
(730,112,0, 0)
(161,408,0, 0)
(324,575,0, 0)
(274,119,0, 0)
(240,276,0, 0)
(141,530,0, 0)
(461,89,0, 0)
(76,207,0, 0)
(675,305,0, 0)
(351,150,0, 0)
(614,207,0, 0)
(632,63,0, 0)
(450,351,0, 0)
(720,88,0, 0)
(194,381,0, 0)
(395,259,0, 0)
(645,74,0, 0)
(488,286,0, 0)
(702,318,0, 0)
(616,150,0, 0)
(556,320,1, 0)
(58,202,0, 0)
(266,300,0, 0)
(343,20,0, 0)
(141,543,0, 0)
(752,448,0, 0)
(439,253,0, 0)
(521,228,1, 0)
(229,430,0, 0)
(207,353,0, 0)
(147,56,0, 0)
(138,17,0, 0)
(366,38,0, 0)
(41,274,0, 0)
(740,174,0, 0)
(466,532,0, 0)
(628,15,0, 0)
(439,133,1, 0)
(228,391,0, 0)
(770,231,0, 0)
(438,450,0, 0)
(706,429,0, 0)
(188,444,0, 0)
(730,403,0, 0)
(626,545,0, 0)
(332,409,0, 0)
(766,22,0, 0)
(56,566,0, 0)
(541,478,0, 0)
(119,85,0, 0)
(280,395,0, 0)
(665,286,0, 0)
(678,424,0, 0)
(231,574,0, 0)
(670,381,0, 0)
(369,423,0, 0)
(535,259,0, 0)
(328,266,0, 0)
(547,418,0, 0)
(144,356,0, 0)
(355,466,0, 0)
(697,585,0, 0)
(298,339,0, 0)
(458,525,0, 0)
(641,19,0, 0)
(755,381,0, 0)
(560,45,0, 0)
(384,65,0, 0)
(493,570,0, 0)
(316,523,0, 0)
(498,154,1, 0)
(325,347,0, 0)
(534,410,0, 0)
(411,449,0, 0)
(692,276,0, 0)
(288,234,0, 0)
(783,292,0, 0)
(768,186,0, 0)
(109,473,0, 0)
(440,540,0, 0)
(310,289,0, 0)
(263,33,0, 0)
(250,62,0, 0)
(671,245,0, 0)
(430,216,0, 0)
(484,353,0, 0)
(162,584,0, 0)
(330,45,0, 0)
(104,113,0, 0)
(313,264,0, 0)
(35,555,0, 0)
(372,484,0, 0)
(621,385,0, 0)
(493,384,0, 0)
(555,404,0, 0)
(187,450,0, 0)
(396,532,0, 0)
(715,365,0, 0)
(141,215,0, 0)
(757,157,0, 0)
(145,519,0, 0)
(510,488,0, 0)
(332,322,0, 0)
(487,332,0, 0)
(100,80,0, 0)
(729,52,0, 0)
(122,280,0, 0)
(241,48,0, 0)
(177,549,0, 0)
(426,435,0, 0)
(746,426,0, 0)
(362,288,0, 0)
(680,184,0, 0)
(548,429,0, 0)
(407,24,0, 0)
(161,580,0, 0)
(102,267,0, 0)
(208,245,0, 0)
(318,415,0, 0)
(497,320,0, 0)
(578,348,1, 0)
(114,135,0, 0)
(602,22,0, 0)
(505,179,1, 0)
(492,243,0, 0)
(767,581,0, 0)
(352,125,0, 0)
(326,337,0, 0)
(373,303,0, 0)
(158,242,0, 0)
(47,179,0, 0)
(522,84,0, 0)
(344,483,0, 0)
(756,104,0, 0)
(79,404,0, 0)
(490,297,0, 0)
(776,321,0, 0)
(258,500,0, 0)
(636,276,0, 0)
(54,48,0, 0)
(487,354,0, 0)
(692,570,0, 0)
(392,99,0, 0)
(276,581,0, 0)
(578,336,1, 0)
(123,319,0, 0)
(118,375,0, 0)
(103,248,0, 0)
(56,409,0, 0)
(200,246,0, 0)
(51,163,0, 0)
(759,355,0, 0)
(175,330,0, 0)
(247,57,0, 0)
(781,83,0, 0)
(169,149,0, 0)
(181,330,0, 0)
(779,205,0, 0)
(209,170,0, 0)
(271,407,0, 0)
(387,265,0, 0)
(281,37,0, 0)
(260,143,0, 0)
(248,23,0, 0)
(120,172,0, 0)
(469,578,0, 0)
(530,178,1, 0)
(659,338,0, 0)
(123,93,0, 0)
(412,229,0, 0)
(194,387,0, 0)
(252,183,0, 0)
(185,204,0, 0)
(490,164,1, 0)
(126,513,0, 0)
(515,56,0, 0)
(373,17,0, 0)
(137,86,0, 0)
(191,523,0, 0)
(611,545,0, 0)
(88,309,0, 0)
(101,362,0, 0)
(520,142,0, 0)
(511,408,0, 0)
(641,103,0, 0)
(267,263,0, 0)
(60,118,0, 0)
(182,332,0, 0)
(178,415,0, 0)
(693,185,0, 0)
(623,352,0, 0)
(194,42,0, 0)
(696,122,0, 0)
(250,364,0, 0)
(784,194,0, 0)
(136,158,0, 0)
(188,85,0, 0)
(426,539,0, 0)
(243,491,0, 0)
(527,133,0, 0)
(70,399,0, 0)
(24,300,0, 0)
(287,76,0, 0)
(147,334,0, 0)
(91,402,0, 0)
(566,391,1, 0)
(444,65,0, 0)
(641,526,0, 0)
(465,282,0, 0)
(341,378,0, 0)
(183,455,0, 0)
(332,100,0, 0)
(472,495,0, 0)
(396,454,0, 0)
(562,372,1, 0)
(44,59,0, 0)
(551,526,0, 0)
(774,576,0, 0)
(432,366,0, 0)
(526,39,0, 0)
(548,567,0, 0)
(93,217,0, 0)
(310,158,0, 0)
(155,71,0, 0)
(739,296,0, 0)
(177,450,0, 0)
(88,148,0, 0)
(697,560,0, 0)
(444,29,0, 0)
(211,554,0, 0)
(352,465,0, 0)
(450,149,1, 0)
(206,340,0, 0)
(91,259,0, 0)
(273,436,0, 0)
(462,104,0, 0)
(242,127,0, 0)
(654,389,0, 0)
(212,440,0, 0)
(62,335,0, 0)
(320,153,0, 0)
(173,131,0, 0)
(522,284,0, 0)
(389,58,0, 0)
(386,563,0, 0)
(70,128,0, 0)
(318,391,0, 0)
(717,576,0, 0)
(452,377,0, 0)
(751,417,0, 0)
(568,382,0, 0)
(93,334,0, 0)
(437,440,0, 0)
(578,410,0, 0)
(494,484,0, 0)
(364,94,0, 0)
(644,170,0, 0)
(86,409,0, 0)
(74,337,0, 0)
(421,268,0, 0)
(149,363,0, 0)
(377,525,0, 0)
(429,503,0, 0)
(447,35,0, 0)
(157,411,0, 0)
(124,253,0, 0)
(228,297,0, 0)
(597,291,0, 0)
(615,137,0, 0)
(528,122,0, 0)
(744,467,0, 0)
(703,480,0, 0)
(129,269,0, 0)
(617,86,0, 0)
(83,235,0, 0)
(501,425,0, 0)
(702,136,0, 0)
(158,444,0, 0)
(652,259,0, 0)
(451,342,0, 0)
(582,100,0, 0)
(484,255,0, 0)
(772,565,0, 0)
(680,344,0, 0)
(130,582,0, 0)
(295,282,0, 0)
(271,424,0, 0)
(551,193,1, 0)
(336,315,0, 0)
(447,251,0, 0)
(511,380,1, 0)
(302,421,0, 0)
(684,431,0, 0)
(313,391,0, 0)
(85,77,0, 0)
(754,120,0, 0)
(742,161,0, 0)
(289,392,0, 0)
(157,66,0, 0)
(484,125,0, 0)
(590,148,0, 0)
(550,357,1, 0)
(234,138,0, 0)
(22,284,0, 0)
(588,327,1, 0)
(668,510,0, 0)
(650,362,0, 0)
(202,287,0, 0)
(259,172,0, 0)
(314,463,0, 0)
(497,458,0, 0)
(198,406,0, 0)
(751,482,0, 0)
(218,135,0, 0)
(29,541,0, 0)
(118,86,0, 0)
(257,502,0, 0)
(61,153,0, 0)
(39,330,0, 0)
(588,206,0, 0)
(133,255,0, 0)
(540,300,0, 0)
(456,98,0, 0)
(545,472,0, 0)
(650,233,0, 0)
(629,403,0, 0)
(476,276,0, 0)
(508,274,0, 0)
(713,58,0, 0)
(733,134,0, 0)
(637,516,0, 0)
(630,28,0, 0)
(516,543,0, 0)
(464,176,1, 0)
(421,390,0, 0)
(646,121,0, 0)
(610,546,0, 0)
(510,109,0, 0)
(639,408,0, 0)
(388,324,0, 0)
(196,509,0, 0)
(73,431,0, 0)
(758,209,0, 0)
(241,284,0, 0)
(358,360,0, 0)
(242,121,0, 0)
(601,387,0, 0)
(144,505,0, 0)
(611,92,0, 0)
(695,441,0, 0)
(195,430,0, 0)
(42,569,0, 0)
(159,229,0, 0)
(608,25,0, 0)
(503,488,0, 0)
(464,249,0, 0)
(84,550,0, 0)
(266,53,0, 0)
(544,397,1, 0)
(363,577,0, 0)
(97,168,0, 0)
(240,264,0, 0)
(364,407,0, 0)
(173,319,0, 0)
(659,253,0, 0)
(96,164,0, 0)
(501,379,0, 0)
(779,354,0, 0)
(215,283,0, 0)
(310,439,0, 0)
(507,563,0, 0)
(365,290,0, 0)
(243,65,0, 0)
(704,345,0, 0)
(245,551,0, 0)
(28,349,0, 0)
(534,109,0, 0)
(205,581,0, 0)
(509,358,0, 0)
(602,545,0, 0)
(377,537,0, 0)
(705,551,0, 0)
(713,130,0, 0)
(644,107,0, 0)
(27,510,0, 0)
(391,266,0, 0)
(197,457,0, 0)
(400,536,0, 0)
(300,145,0, 0)
(579,344,1, 0)
(617,337,0, 0)
(292,223,0, 0)
(495,421,0, 0)
(156,372,0, 0)
(654,524,0, 0)
(411,458,0, 0)
(329,461,0, 0)
(479,237,0, 0)
(762,329,0, 0)
(753,575,0, 0)
(586,582,0, 0)
(121,370,0, 0)
(762,475,0, 0)
(359,314,0, 0)
(239,186,0, 0)
(122,62,0, 0)
(241,387,0, 0)
(439,564,0, 0)
(768,523,0, 0)
(285,304,0, 0)
(614,339,0, 0)
(448,169,1, 0)
(66,229,0, 0)
(154,335,0, 0)
(708,153,0, 0)
(52,421,0, 0)
(674,17,0, 0)
(649,120,0, 0)
(338,85,0, 0)
(26,259,0, 0)
(645,571,0, 0)
(109,479,0, 0)
(268,16,0, 0)
(707,60,0, 0)
(261,116,0, 0)
(116,540,0, 0)
(272,127,0, 0)
(624,491,0, 0)
(645,355,0, 0)
(357,128,0, 0)
(523,387,1, 0)
(91,211,0, 0)
(439,409,0, 0)
(116,376,0, 0)
